Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2023-06-26 12:26:36.313,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,41,257,144,0,29,0,0,27,0,117
2023-06-26 12:26:36.315,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,41,257,145,0,29,0,0,27,0,117
2023-06-26 12:26:49.685,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,41,257,145,0,30,0,0,27,0,117
2023-06-26 12:26:49.685,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,41,257,145,0,30,0,0,28,0,117
2023-06-26 12:26:52.109,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,42,257,145,0,30,0,0,28,0,117
2023-06-26 12:27:38.651,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,42,258,145,0,30,0,0,28,0,117
2023-06-26 12:27:38.653,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,42,258,146,0,30,0,0,28,0,117
2023-06-26 12:27:39.412,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,8,0,1,0,40,0,0,0,0,0,11,42,258,146,0,30,0,0,28,0,123
2023-06-26 12:27:39.412,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,258,146,0,30,0,0,28,0,123
2023-06-26 12:27:39.419,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,259,146,0,30,0,0,28,0,123
2023-06-26 12:27:39.421,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,259,147,0,30,0,0,28,0,123
2023-06-26 12:34:26.352,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,259,147,0,30,0,0,28,0,123
2023-06-26 12:34:26.356,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,259,147,0,30,0,0,28,0,123
2023-06-26 12:34:26.397,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,273,147,0,30,0,0,28,0,123
2023-06-26 12:34:26.399,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,273,148,0,30,0,0,28,0,123
2023-06-26 12:35:16.923,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,274,148,0,30,0,0,28,0,123
2023-06-26 12:35:16.926,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,274,149,0,30,0,0,28,0,123
2023-06-26 12:35:30.945,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,274,149,0,30,0,0,28,0,123
2023-06-26 12:35:30.948,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,275,149,0,30,0,0,28,0,123
2023-06-26 12:35:30.95,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,275,150,0,30,0,0,28,0,123
2023-06-26 12:36:04.318,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,276,150,0,30,0,0,28,0,123
2023-06-26 12:36:04.32,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,276,151,0,30,0,0,28,0,123
2023-06-26 12:37:46.478,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,277,151,0,30,0,0,28,0,123
2023-06-26 12:37:46.48,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,277,152,0,30,0,0,28,0,123
2023-06-26 12:44:00.911,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,278,152,0,30,0,0,28,0,123
2023-06-26 12:44:00.913,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,278,153,0,30,0,0,28,0,123
2023-06-26 12:50:19.322,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,279,153,0,30,0,0,28,0,123
2023-06-26 12:50:19.324,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,279,154,0,30,0,0,28,0,123
2023-06-26 12:52:18.879,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,279,154,0,30,0,0,28,0,124
2023-06-26 12:52:18.882,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,280,154,0,30,0,0,28,0,124
2023-06-26 12:52:18.883,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,280,155,0,30,0,0,28,0,124
2023-06-26 12:52:50.317,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,280,155,0,30,0,0,28,0,125
2023-06-26 12:52:50.32,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,281,155,0,30,0,0,28,0,125
2023-06-26 12:52:50.322,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,281,156,0,30,0,0,28,0,125
2023-06-26 12:53:10.118,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,281,156,0,30,0,0,28,0,127
2023-06-26 12:53:10.121,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,282,156,0,30,0,0,28,0,127
2023-06-26 12:53:10.123,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,282,157,0,30,0,0,28,0,127
2023-06-26 12:53:25.407,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,282,157,0,30,0,0,28,0,128
2023-06-26 12:53:25.41,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,157,0,30,0,0,28,0,128
2023-06-26 12:53:25.412,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,128
2023-06-26 12:54:21.949,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,129
2023-06-26 12:54:21.952,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,130
2023-06-26 12:54:21.956,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,130
2023-06-26 12:54:21.959,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,130
2023-06-26 12:54:21.962,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,130
2023-06-26 12:54:21.965,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,132
2023-06-26 12:54:21.97,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,133
2023-06-26 12:54:21.974,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,134
2023-06-26 12:54:21.976,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,135
2023-06-26 12:54:21.979,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,136
2023-06-26 12:54:21.981,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,137
2023-06-26 12:54:21.983,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,138
2023-06-26 12:54:21.986,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,283,158,0,30,0,0,28,0,139
2023-06-26 12:54:21.988,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,297,158,0,30,0,0,28,0,140
2023-06-26 12:54:21.99,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,297,158,0,30,0,0,28,0,140
2023-06-26 12:54:21.992,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,297,159,0,30,0,0,28,0,140
2023-06-26 12:55:38.899,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,297,159,0,30,0,0,28,0,141
2023-06-26 12:55:38.946,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,302,159,0,30,0,0,28,0,141
2023-06-26 12:55:38.948,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,302,160,0,30,0,0,28,0,141
2023-06-26 12:56:33.528,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,302,160,0,31,0,0,28,0,141
2023-06-26 12:56:33.528,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,42,302,160,0,31,0,0,29,0,141
2023-06-26 12:56:46.858,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,43,302,160,0,31,0,0,29,0,141
2023-06-26 12:57:13.349,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,43,303,160,0,31,0,0,29,0,141
2023-06-26 12:57:13.352,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,43,303,161,0,31,0,0,29,0,141
2023-06-26 12:57:13.419,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,303,161,0,31,0,0,29,0,141
2023-06-26 12:57:17.047,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,304,161,0,31,0,0,29,0,141
2023-06-26 12:57:17.05,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,304,162,0,31,0,0,29,0,141
2023-06-26 12:57:17.624,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,305,162,0,31,0,0,29,0,141
2023-06-26 12:57:17.626,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,305,163,0,31,0,0,29,0,141
2023-06-26 12:57:50.235,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,9,0,1,0,40,0,0,0,0,0,11,44,305,163,0,31,0,0,29,0,141
2023-06-26 12:57:50.24,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,10,0,1,0,40,0,0,0,0,0,11,44,306,163,0,31,0,0,29,0,141
2023-06-26 12:57:50.242,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,10,0,1,0,40,0,0,0,0,0,11,44,306,163,0,31,0,0,29,0,141
2023-06-26 12:57:50.259,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,10,0,1,0,40,0,0,0,0,0,11,44,306,164,0,31,0,0,29,0,141
2023-06-26 12:57:55.758,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,10,0,1,0,40,0,0,0,0,0,11,44,306,164,0,31,0,0,29,0,141
2023-06-26 12:57:55.763,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,164,0,31,0,0,29,0,141
2023-06-26 12:57:55.774,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,164,0,31,0,0,29,0,141
2023-06-26 12:57:55.777,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,141
2023-06-26 12:57:59.138,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.142,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.145,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.147,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,11,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.147,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,307,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.171,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,165,0,31,0,0,29,0,142
2023-06-26 12:57:59.173,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,142
2023-06-26 12:58:18.345,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,143
2023-06-26 12:58:18.349,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,143
2023-06-26 12:58:18.351,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,143
2023-06-26 12:58:18.354,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,143
2023-06-26 12:58:18.357,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,12,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,146
2023-06-26 12:58:18.358,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,312,166,0,31,0,0,29,0,146
2023-06-26 12:58:18.361,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,166,0,31,0,0,29,0,146
2023-06-26 12:58:18.362,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,31,0,0,29,0,146
2023-06-26 12:58:34.157,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,32,0,0,29,0,146
2023-06-26 12:58:34.157,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,32,0,0,30,0,146
2023-06-26 12:58:35.531,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,33,0,0,30,0,146
2023-06-26 12:58:35.531,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,33,0,0,31,0,146
2023-06-26 12:58:36.649,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,34,0,0,31,0,146
2023-06-26 12:58:36.65,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,317,167,0,34,0,0,32,0,146
2023-06-26 12:58:39.457,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,324,167,0,34,0,0,32,0,146
2023-06-26 12:58:39.459,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,324,168,0,34,0,0,32,0,146
2023-06-26 12:58:52.24,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,324,168,0,34,0,0,32,0,146
2023-06-26 12:58:52.243,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,325,168,0,34,0,0,32,0,146
2023-06-26 12:58:52.245,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,325,169,0,34,0,0,32,0,146
2023-06-26 12:59:50.775,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,325,169,0,34,0,0,32,0,147
2023-06-26 12:59:50.778,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,326,169,0,34,0,0,32,0,147
2023-06-26 12:59:50.781,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,326,170,0,34,0,0,32,0,147
2023-06-26 13:00:11.17,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,326,170,0,34,0,0,32,0,148
2023-06-26 13:00:11.173,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,327,170,0,34,0,0,32,0,148
2023-06-26 13:00:11.175,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,327,171,0,34,0,0,32,0,148
2023-06-26 13:00:44.731,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,327,171,0,34,0,0,32,0,148
2023-06-26 13:00:44.734,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,328,171,0,34,0,0,32,0,148
2023-06-26 13:00:44.736,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,2,42,0,6,51,0,13,0,1,0,40,0,0,0,0,0,11,44,328,172,0,34,0,0,32,0,148
